ID,RiskScore
277,32.80531484137685
278,62.51424453732058
279,26.787774113627364
280,61.91633300046496
281,60.05125491433285
282,62.70636666212421
283,57.46535735410666
284,35.32139948630042
285,32.02123390261309
286,30.069374053775093
287,72.9981745908754
288,52.016249245424106
289,33.27445561846354
290,61.70588158578183
291,38.228355944252584
292,56.0489937539017
293,66.73427696167272
294,32.54927657971341
295,70.53258567593764
296,64.63386721266522
297,33.130103110026965
298,36.314855161739175
299,73.94342744823388
300,49.71308330585109
301,69.27424452300794
302,52.614173242850796
303,34.51107116347083
304,59.04172015943827
305,30.394562608216
306,33.972281704123255
307,69.23359748056511
308,61.38916023042165
309,30.949079877981386
310,63.39808546735638
311,57.00243590464734
312,56.2965526323341
313,39.84564314474727
314,63.37553174033493
315,76.05375302201679
316,40.79809107599009
317,35.13611937813168
318,65.909316835489
319,32.87909744500077
320,29.612003849944422
321,33.43740433556508
322,74.41722459530365
323,70.86801203222795
324,82.82075588990301
325,30.93891846251544
326,74.90177145108302
327,31.02834671655934
328,42.91567185885998
329,30.00968711418526
330,55.42913022901368
331,83.34223931241792
332,23.312955797356565
333,65.75249679069611
334,59.50492991635675
335,60.24885853740997
336,60.163788026753004
337,32.06333430826786
338,33.60583016709043
339,51.7624652460332
340,73.2317502294004
341,74.17787398790375
342,69.77209758261556
343,63.306259932890086
344,32.04136428157148
345,31.91992126848343
346,46.59668163747949
347,38.963784919470285
348,38.38559089795689
349,26.556698240756866
350,42.341402976787975
351,31.63746731081958
352,66.5090837750436
353,28.704109906180452
354,33.10325923400555
355,32.61078676288852
356,27.85170511946754
357,30.487683166234618
358,27.18846017105291
359,69.32130852404711
360,26.519721471066575
361,24.94001384396887
362,32.886874338295165
363,64.248716528384
364,53.474923443293726
365,55.37050734782636
366,52.60654603388434
367,34.22897454319238
368,71.90170668013954
369,44.516049258047325
370,38.30082318179446
371,31.547274302682226
372,32.224839221242384
373,68.77213734146908
374,57.81335695137327
375,36.65716743702164
376,29.68458084640757
377,61.77074028491967
378,43.9400399583952
379,74.76711910870448
380,34.691956206469406
381,29.876375942242966
382,59.495709695582136
383,69.1781706173282
384,55.02179371226897
385,64.32544902244476
386,28.97115180453226
387,28.38161921209096
388,63.41891117360674
389,32.30138516178072
390,65.56131724252086
391,66.94625416816181
392,60.82766517388097
393,40.93165655709355
394,66.66966697959293
395,66.195905007101
396,33.023228662958495
397,29.513304773275152
398,72.70835559919905
399,31.547452361383147
400,58.196312857188445
401,63.21725068334318
402,27.939401005389584
403,64.90169915164745
404,64.51514990500934
405,59.17491977726636
406,30.143315793721797
407,63.821556927235505
408,54.4328690944282
409,33.01729616937521
410,33.66169688279595
411,41.28854710440948
412,32.93247242457025
413,32.19150083820915
414,57.89202405159365
415,43.37572344795337
416,47.92596631786357
417,36.79873048636782
418,32.49191054418783
419,55.452864970507974
420,26.864671099539116
421,39.342402098995855
422,31.063604247836146
423,62.557291772396226
424,26.234532197361894
425,55.678326348149945
426,31.642922182072187
427,32.93135617238637
428,57.285620223942296
429,32.5912120856664
430,59.01806817659251
431,30.06529084751658
432,64.67092134134542
433,70.39506921710631
434,68.55915547853877
435,58.14985942710351
436,27.389239171127137
437,64.58359858556125
438,40.333016593951804
439,49.21568917363774
440,70.63315594067956
441,30.039828504568128
442,74.51382464127667
443,60.19635196223598
444,69.51322133416957
445,69.14617955717503
446,64.70529595859722
447,37.74922703278241
448,64.85397163881598
449,79.04045273746004
450,68.44391770141739
451,72.07748810587888
452,29.939623422304997
453,60.8391495507015
454,64.11725088250047
455,33.05273850770738
456,41.60835005846667
457,60.14021921184679
458,34.95900929561749
459,58.2532146137123
460,33.98305808294698
461,36.18139374818446
462,29.946286505770352
463,51.70064475242568
464,28.620412459954814
465,38.13455061338088
466,30.95475238790119
467,70.23835718590811
468,40.094471636508814
469,75.86068914729682
470,61.16862947721367
471,69.62760094433442
472,37.44200664627551
473,33.93332955797257
474,30.098220904051594
475,65.18043232480235
476,30.643883921879343
477,70.093710360541
478,29.68945211860872
479,60.6734054152661
480,57.075752245587665
481,39.231468402219825
482,74.70975316463749
483,36.09663288100033
484,34.13184473781642
485,42.65565825130352
486,70.79921206009897
487,33.665729359807116
488,69.97568652460686
489,28.206454362351007
490,68.34290155453363
491,36.30113456960024
492,69.54696468583282
493,30.5493845436592
494,64.10720786631424
495,35.05606062867821
496,82.80658064593271
497,65.1889141537172
498,53.121721110397424
499,27.451879788257425
500,45.51379353825221
501,38.89409089807681
502,68.34002207671787
503,27.81136256874213
504,33.01324314312502
505,51.101146213175426
506,51.39921707306876
507,70.02886063654725
508,27.912044372328765
509,75.57988165835083
510,50.31510480384156
511,47.20294723926774
512,28.44299894756568
513,81.69702761333792
514,67.98348144810339
515,36.41979889434647
516,37.37680210922791
517,35.24909363777698
518,39.843273836926066
519,42.65410309687251
520,65.11166885986741
521,71.6134378049431
522,67.75917782645111
523,28.380497937437006
524,49.665924910788576
525,64.76152107163229
526,50.59117815450147
527,60.651591406572145
528,21.610389143274524
529,38.96619595894371
530,32.13345661062063
531,25.542538355494965
532,49.00443411819577
533,55.763313445142906
534,65.19253945345199
535,33.61614124485851
536,57.065362817787864
537,71.8487329901214
538,66.06819863585787
539,72.77145601933834
540,61.75038873879576
541,30.73791845900608
542,73.61764381850088
543,51.742324009926286
544,64.99886443863508
545,77.11742162551546
546,69.67123139343359
547,44.09109568854691
548,58.02392848124653
549,51.866958088620734
550,34.60494761887334
551,37.292108427437185
552,54.37160883277061
553,30.467059656559343
554,68.83868945842997
555,54.54320588411486
556,49.64627508127877
557,36.01830013659608
558,69.16402507188974
559,40.489716579480074
560,35.638618225566006
561,65.48716565512626
562,73.95022731176351
563,66.63844968460498
564,28.190328260426234
565,74.64977235195667
566,42.523152598023614
567,43.92589085703377
568,59.139058186738694
569,33.391954347440674
570,75.3101725842593
571,32.66932958476896
572,67.08855069328499
573,52.14282240279993
574,35.15885067833764
575,33.9472096134704
576,49.56696257353302
577,28.31596846785007
578,56.21644016363632
579,30.481046888522492
580,28.826409615281534
581,30.412103586847174
582,69.16969011210603
583,50.446689728231526
584,40.58517364174251
585,28.75619838693889
586,74.91944496145399
587,29.05651504558176
588,39.324350057411934
589,31.426470983251086
590,60.060266668059896
591,39.557066624129575
592,78.22424976436997
593,63.32138574225994
594,64.63582858651435
595,28.825154341440633
596,71.75187000288149
597,34.513927279626316
598,54.64579147856246
599,57.85406203824692
600,36.424459868878856
601,63.956854422197054
602,55.463016854087584
603,71.08861593043616
604,66.75754248459572
605,40.33183387250875
606,37.473361652629016
607,68.96736232936753
608,34.00777919071272
609,30.2542242547583
610,63.98258855536105
611,41.35609880830621
612,33.35804200638647
613,53.27116954126114
614,32.81070737962662
615,35.813794168822845
616,33.16511041018336
617,26.926262141213414
618,44.7278730328382
619,30.822012225343606
620,37.01162931270727
621,56.12299580421208
622,61.11866819073888
623,65.0846274656798
624,26.80774687463903
625,70.99711692539319
626,59.82374471207987
627,62.89005854833205
628,75.1082237307851
629,33.8282847634176
630,31.343143118924097
631,37.04830479177439
632,73.34202612498527
633,33.81066862730791
634,31.585719911582178
635,38.08284692532694
636,47.746688450199215
637,66.34422560485001
638,31.42490237386077
639,70.41434231484143
640,69.92447155479425
641,32.7220364976247
642,34.519868472041864
643,70.54105263028754
644,59.52283957505843
645,29.870708204334484
646,71.03978531778733
647,60.19473143403074
648,53.778456282939025
649,83.34055006184981
650,33.7464524703966
651,31.433683365130584
652,22.835438472491177
653,30.63822798239987
654,35.025892275327074
655,41.47685224203497
656,28.023699377789946
657,74.1509095758042
658,31.455650316499938
659,40.27054552689092
660,36.20179441376016
661,24.55496138661688
662,29.95460438064326
663,32.40823428528431
664,54.93134675574934
665,68.21980503781731
666,29.122096892519117
667,38.858915408307716
668,49.407429572246215
669,31.534693442023986
670,31.70450029665828
671,33.26026989417622
672,27.265632055430522
673,31.138580334726377
674,30.39111377722045
675,71.81424183281274
676,58.841893372310025
677,31.712435027600034
678,33.466637880787715
679,70.50350494473217
680,68.09829481713413
681,37.56508061481983
682,34.15080197422279
683,44.28585510915873
684,29.35258637206026
685,51.4651302301201
686,73.15469667703226
687,36.15360698496984
688,72.32662299632918
689,62.549339487789
690,35.45646295417241
691,69.62597141388297
692,59.95444543506203
693,50.938914805388706
694,25.921731028471218
695,67.90295762665696
696,55.43282999441958
697,65.82836203897998
698,70.93469634415138
699,51.56098580451867
700,56.44631428945102
701,36.31810736441187
702,28.377291900684007
703,32.8509923460487
704,31.9047308177018
705,28.251359760341053
706,37.96675947312025
707,68.35764360560316
708,53.509901630643235
709,39.293522753578785
710,62.82146401863352
711,64.46309558245869
712,37.593406133619276
713,75.01920270820767
714,68.50255878232679
715,24.049254375475932
716,27.421614641937893
717,64.22096068773978
718,36.25504516426299
719,43.372297921734855
720,63.97943505813594
721,67.6932015962227
722,31.322765527781755
723,31.633406712805872
724,60.15798732596989
725,33.21613698862984
726,28.897914751222523
727,46.81547063078822
728,68.03340116591487
729,30.03332876424114
730,46.04518828830449
731,51.56308002406514
732,34.197912019592685
733,39.30632089577777
734,49.593059112499915
735,27.04326624712838
736,60.03595356070643
737,48.76374140949298
738,39.2660989608491
739,29.86652414588781
740,29.090090331220715
741,69.83756543344819
742,47.82296570900613
743,51.953567948856126
744,28.771460850052318
745,58.28259570973698
746,71.99909220563168
747,58.699010913747564
748,33.799634707405005
749,40.968567916065616
750,67.32391419766442
751,51.99553689212999
752,79.76009183958101
753,57.52746148030724
754,50.14424279262849
755,53.034938097465805
756,27.646181941293374
757,69.71779853572689
758,67.53090747428895
759,60.852971751048074
760,32.51484058836955
761,37.99160958074327
762,39.322772356498106
763,41.08209377721986
764,64.92037815481211
765,64.56569523573609
766,28.230977574818787
767,81.21736265973368
768,27.947853144559378
769,50.18467314953531
770,33.52756093610105
771,71.26201627881329
772,62.458215716185116
773,27.370941338241987
774,30.363523915831895
775,42.83321573029062
776,35.029191152458516
777,31.48295715922496
778,35.65730148972302
779,32.17799538215647
780,51.052970084294586
781,52.93177693967638
782,75.99396800231816
783,68.60592468861707
784,38.85849799129502
785,28.938211713031713
786,59.53023140594436
787,69.49950970623308
788,66.66728905347372
789,39.470731688928645
790,68.96919213458628
791,31.544394158498644
792,33.23001313996217
793,33.15836211603937
794,71.27381966823609
795,34.92959155705913
796,42.394624108596446
797,34.310103357593
798,76.16995425240319
799,62.89609397385844
800,69.02794911846937
801,42.3438170716123
802,26.832065745600886
803,58.26037233468479
804,66.62529803858892
805,66.43121447760548
806,70.11075891801215
807,60.12886805972374
808,71.55925827630892
809,53.39939759308565
810,75.13053130140798
811,57.59507421062166
812,31.70243578834567
813,74.98252372734169
814,45.41726675045997
815,72.01721649119943
816,26.868128729161334
817,57.43178228657611
818,68.53407731447606
819,32.54591578057129
820,34.80020131268728
821,57.103164032400485
822,40.2496702873965
823,61.30760817971334
824,75.47523775838783
825,83.56024327550587
826,42.90563230591877
827,31.88187434921632
828,28.076168146030778
829,34.698754657105944
830,31.354235569906006
831,62.04397898117208
832,43.962499636116895
833,55.70786820232264
834,30.777687537080073
835,62.40748180651309
836,27.2439875704378
837,36.093295038802864
838,31.142302734616273
839,59.666499155182066
840,69.85236546916636
841,68.30395680821258
842,62.82556806468982
843,50.39937099352196
844,85.79402155432054
845,49.78324215769977
846,40.18880210485516
847,30.60898310798096
848,67.24357980905425
849,36.894501969458645
850,36.77936172846491
851,57.3921981215117
852,47.25868833355803
853,29.326314461727552
854,34.3794155835205
855,28.594148452473934
856,56.26135405515482
857,26.63190333210619
858,32.99448003658413
859,66.452690661536
860,33.2362250086915
861,51.803933578866335
862,42.7098337494344
863,31.283131007025524
864,29.01488360083232
865,48.364357074536194
866,71.50012857388745
867,27.593551258657364
868,30.485197112582444
869,71.37855580939981
870,28.26100904301275
871,28.48230400895494
872,45.28196724332462
873,51.83978648947051
874,27.281160296162803
875,73.75635479095715
876,32.73533275586966
877,34.92783836308033
878,33.68668708965933
879,32.0472938624968
880,28.578771972442453
881,30.324071619647334
882,73.91914557595345
883,33.31983835563083
884,41.641637827802754
885,28.615184150297775
886,54.752334989642655
887,56.9724553589561
888,71.84851686526758
889,67.17670495042668
890,31.869960306803005
891,31.924094934282788
892,71.30431365582513
893,30.48426699448023
894,36.03388240759067
895,24.880813053294595
896,36.71121259547083
897,50.12527562445266
898,53.750622087407116
899,69.04654150599276
900,32.427538873531084
901,77.27711700617228
902,73.2253943762932
903,76.57200172921068
904,64.39008602214821
905,74.78939409025116
906,43.67223383661631
907,73.491639024436
908,61.871939234168586
909,57.38695367648318
910,41.34635520215637
911,71.40979392043604
912,78.06040650325974
913,61.741497943983745
914,30.77870266066515
915,51.709707684574575
916,59.15591604340095
917,50.14110986007144
918,28.193324165751257
919,35.630799197877224
920,25.916905329795988
921,33.51676696406701
922,49.140368131925264
923,39.833866341762295
924,66.32045996497268
925,83.91249410894932
926,62.7315241883955
927,37.01664366479521
928,51.442420648593625
929,31.574685196430927
930,35.9418473674767
931,33.18035404750546
932,28.68714106292726
933,45.754803315303164
934,34.7061883773842
935,56.87248055532755
936,68.88979213506167
937,25.36908600261757
938,60.84228434221713
939,56.7578541197401
940,60.66329715288917
941,36.770038453931
942,37.17592332926177
943,68.41212988394619
944,32.14663645051678
945,71.13048151801577
946,37.128039142406706
947,61.85418248121442
948,39.31704975374987
949,34.08485943573042
950,29.501871408788766
951,50.06614057997707
952,50.931079214255334
953,59.88236177991139
954,37.3654755939627
955,83.85684823066956
956,69.17693462589853
957,54.65493995930837
958,40.229834065305276
959,32.696762356669836
960,35.9227880757873
961,39.58443731527515
962,26.96412863150922
963,71.6946129113609
964,52.3655418469126
965,38.918899245885584
966,33.20644373299351
967,65.5777561911136
968,30.956044375679415
969,27.1405821813952
970,64.10551258855222
971,32.017948950077795
972,29.866681817496094
973,54.04656178387394
974,37.93671385449413
975,31.05455092053778
976,69.7432390289091
977,67.06975207491215
978,62.65051837282894
979,33.67857236167285
980,57.3391990335328
981,29.167337794574273
982,65.53790467729917
983,31.729607076611764
984,52.294047163457016
985,51.00514518730894
986,30.6035160576788
987,69.34506557864097
988,28.00985069588215
989,69.5548550081152
990,30.19803840200077
991,57.35786714455739
992,35.00191657803513
993,29.936809015096056
994,68.06153689435499
995,24.333024374897867
996,48.33690263905509
997,29.562495713122352
998,74.86171391514378
999,32.15061177743852
1000,31.181832380574267
1001,68.61488070755388
1002,28.734253499861843
1003,57.83643050959203
1004,62.16445425917046
1005,26.557045937799813
1006,74.9931188431583
1007,34.81844897907868
1008,65.69326584241058
1009,29.52223176306284
1010,85.25531410039719
1011,32.72903036418482
1012,27.705319171929226
1013,78.59257439250257
1014,39.67566064443939
1015,72.35044521986347
1016,34.955028057366434
1017,42.637080489881534
1018,28.020208162739905
1019,66.28458319943593
1020,28.70670581241741
1021,39.15070043963401
1022,38.269450709131895
1023,61.40381905890822
1024,67.75014873966234
1025,29.03180092943316
1026,36.443873605961386
1027,33.5874361055247
1028,25.999486919719104
1029,31.094466617653264
1030,60.55409555192371
1031,29.849969732742558
1032,39.05094463665034
1033,33.98844058591001
1034,33.92671906864504
1035,70.7033633391612
1036,66.59220918311337
1037,65.113889800793
1038,54.548900892822985
1039,66.1032748466552
1040,54.15611673446611
1041,27.96960688272913
1042,64.07617939902343
1043,70.19859617422546
1044,24.931563380506503
1045,63.806584981129895
1046,38.824007525381894
1047,35.85707366976289
1048,50.530784106530824
1049,29.013213432005667
1050,31.403512265874163
1051,63.62670527673743
1052,38.11219553585895
1053,55.91868617378634
1054,66.81370549567372
1055,38.644792045383724
1056,28.83089255378156
1057,29.984254140623406
1058,59.853857493699635
1059,30.389422536088375
1060,58.31269114962129
1061,60.39556307386373
1062,72.85672578580446
1063,56.823108675568
1064,34.598969181127885
1065,64.02338192888193
1066,53.03546324398749
1067,40.78311878615854
1068,33.44879734342514
1069,35.03717552190425
1070,53.65617368720039
1071,26.759341144714476
1072,45.73808074362235
1073,32.602445338316656
1074,62.33107157689784
1075,33.9983099924211
1076,71.93619833842212
1077,38.76762556069431
1078,58.917160241663204
1079,51.6830729211143
1080,32.19199729703939
1081,30.516647508051925
1082,32.56513289211264
1083,68.12962319664769
1084,62.26484742376822
1085,30.01312546972508
1086,32.91682368054238
1087,62.2695748677263
1088,32.221891975289296
1089,42.599139912783656
1090,32.15604069214984
1091,73.270865587053
1092,60.49872734280052
1093,29.021225901450087
1094,34.923640076409285
1095,68.27166250550617
1096,36.51121490370186
1097,69.0037004123445
1098,64.59507396970406
1099,73.08403895480008
1100,26.827076926882917
1101,26.11870788517536
1102,59.20549034387152
1103,29.05287438775289
1104,59.148704932698706
1105,35.282420633625534
1106,64.65130353178154
1107,63.25857335734955
1108,24.431650544153726
1109,60.13460559804978
1110,45.573866739975074
1111,39.63233403136355
1112,54.48610142819484
1113,32.46654045345228
1114,60.5114281524788
1115,56.40888928343655
1116,52.007399916552025
1117,37.88415917047186
1118,67.74041128879443
1119,31.399596770397906
1120,37.38304685179811
1121,33.81192265116886
1122,30.566753099685826
1123,32.89154781290779
1124,63.57350755257411
1125,29.26136965653719
1126,64.65328327511749
1127,60.31087290737042
1128,38.16458942196848
1129,36.40830887334944
1130,68.8580125581554
1131,76.58074815847624
1132,33.179284133590215
1133,34.77543311566054
1134,58.76010704318682
1135,45.32378651041787
1136,42.248483145442236
1137,44.01350772008678
1138,57.6715707858847
1139,35.724048760616924
1140,41.842916744505104
1141,57.12905494826892
1142,76.57361752996812
1143,29.400361132430135
1144,63.21572258423474
1145,74.93747487701037
1146,29.85585465203002
1147,50.99836873842012
1148,32.50652860420166
1149,73.75332583561371
1150,27.093423817466277
1151,36.66101316525345
1152,29.129487666623376
1153,60.62228440301198
1154,34.53625843852431
1155,30.51260923397617
1156,34.20848243820952
1157,69.6084808565145
1158,73.96286286646165
1159,66.1525794624805
1160,30.611475041735893
1161,61.10031178886302
1162,64.90900080056835
1163,31.527099278450535
1164,67.16680989148395
1165,69.83477719355535
1166,73.51863004433471
1167,64.01529421337145
1168,37.42839482734543
1169,54.82614196306819
1170,27.356766122523712
1171,67.36292627294958
1172,28.46145380766086
1173,59.587308002919315
1174,63.420775182975184
1175,57.037820496307674
1176,66.21544189917697
1177,65.50995610466033
1178,37.43039752219315
1179,30.465968935838433
1180,34.41215781366278
1181,70.0194389076479
1182,39.73130539641832
1183,31.415833185055828
1184,37.468042059588285
1185,37.63320953281385
1186,64.18503500237355
1187,56.18152002280787
1188,29.000612261959247
1189,27.96189331999493
1190,28.200596255757105
1191,45.35461363127087
1192,41.73168562797225
1193,34.98422068759885
1194,50.71051731486459
1195,37.75642662947992
1196,30.54311730612671
1197,67.02112215613066
1198,33.37315619142937
1199,55.57845591207324
1200,62.488313274772835
1201,37.40692940389033
1202,74.60677375743708
1203,61.20473937735516
1204,61.48824437565148
1205,29.813673149567983
1206,33.033382924385734
1207,51.98076987311671
1208,41.13992903052556
1209,63.38970430992628
1210,64.55607136235791
1211,52.26196270997069
1212,74.20553703194372
1213,46.454261897128156
1214,71.58044171970354
1215,61.74580341780364
1216,24.91000676735432
1217,57.7931391312461
1218,33.5349166440928
1219,60.80794714872545
1220,50.59258793148929
1221,33.6198315925532
1222,34.806076181315774
1223,39.270009017959865
1224,33.87097888881509
1225,60.3928757754561
1226,75.22086494750133
1227,62.131408079974065
1228,51.76836744477798
1229,77.52142497945756
1230,47.60152454406153
1231,30.063775110317508
1232,50.89665169385402
1233,63.159156672948185
1234,72.51667017518336
1235,40.266597156789246
1236,72.86458109556726
1237,54.84127430213229
1238,47.43600840562388
1239,34.15146709094991
1240,32.69857093770896
1241,65.92950891723913
1242,32.33999035394618
1243,33.62918394225909
1244,47.36800544562357
1245,56.725617296894
1246,74.1505798121382
1247,46.46065634235311
1248,77.2075207197286
1249,32.13247405161068
1250,45.13693990264823
1251,32.46384812836103
1252,27.882360928243717
1253,29.11832205431387
1254,76.62291494378248
1255,62.28924041343823
1256,53.774251009906294
1257,66.10267892074765
1258,69.64846632750044
1259,68.11483001432507
1260,69.25519861926313
1261,33.16097360828121
1262,31.014235080854185
1263,77.74136970295243
1264,30.674209492896168
1265,61.45617198003106
1266,32.513187921907715
1267,63.30437104505556
1268,26.743936700574785
1269,72.82676834286457
1270,52.261494560309714
1271,36.113424806766616
1272,37.73491323885517
1273,38.828222615771985
1274,72.13629755587999
1275,61.73432813194859
1276,64.97893539632777
1277,29.825188859379274
1278,56.44607639533507
1279,27.313607770631826
1280,74.4580363634137
1281,57.25451408195195
1282,60.24024344789234
1283,36.27244108625086
1284,66.8103373777274
1285,67.84203619704674
1286,49.403736043866054
1287,40.0069013095519
1288,48.886686533549344
1289,63.06600247735228
1290,30.88462373539396
1291,72.23628009875391
1292,53.76404327513726
1293,34.18174883008105
1294,47.352668300399586
1295,62.985521670901235
1296,31.28868356626857
1297,31.548662873530496
1298,38.2648241827599
1299,51.89372220521842
1300,55.617214563322044
1301,69.58175735750868
1302,64.2928197613005
1303,62.35476501247197
1304,65.97841691073532
1305,52.153008391627836
1306,63.4707224492867
1307,29.39928644635944
1308,53.467635996151934
1309,33.74298499126664
1310,54.04089898759781
1311,62.13933843195686
1312,68.18353263229254
1313,33.311362749670835
1314,28.839678999942336
1315,30.102408927386758
1316,28.545799892987887
1317,58.75789504141304
1318,30.846465689032435
1319,37.05651305636607
1320,39.27661187304532
1321,33.645343116860545
1322,73.85732914251747
1323,73.73385216751218
1324,35.631636401758755
1325,61.422921800180966
1326,42.94681549468795
1327,28.285802394599322
1328,76.4870801203136
1329,38.636459244696525
1330,69.89308672358993
1331,54.95088749377057
1332,23.26746892729779
1333,45.88629948721626
1334,73.56187757361224
1335,72.4730133710892
1336,67.68210231576276
1337,29.172763728303956
1338,52.72530895028849
1339,58.160664536274865
1340,28.323316625028028
1341,33.88531770706095
1342,30.966853714058452
1343,27.05824739789772
1344,26.64551650820037
1345,32.42199983074836
1346,57.25917834146677
1347,28.839018053502876
1348,64.2316856100579
1349,66.24769870760673
1350,35.47358823320975
1351,59.79155809065787
1352,30.535479232379487
1353,71.55469547285472
1354,72.40867536180636
1355,48.24656869746548
1356,65.78543933225063
1357,32.071251204866975
1358,29.350754163502675
1359,37.990789971478726
1360,52.128913436882016
1361,65.39709335933915
1362,36.95450644960282
